FrontPosition,Param,Algorithm,accuracy,ari,f1,v_measure,accuracy_negate,ari_negate,f1_negate,v_measure_negate,NormalisedFrontPosition
13,54,flowsom,0.6722448530221292,0.6537794342680794,0.31764440000000005,0.7879603427069314,-0.6722448530221292,-0.6537794342680794,-0.31764440000000005,-0.7879603427069314,0.40625
13,44,flowsom,0.6691377053592181,0.6522981982297757,0.32729759999999997,0.7840278746335738,-0.6691377053592181,-0.6522981982297757,-0.32729759999999997,-0.7840278746335738,0.40625
13,56,chronoclust,0.5610236461276866,0.5113998894956568,0.38094782000217997,0.6796303177490033,-0.5610236461276866,-0.5113998894956568,-0.38094782000217997,-0.6796303177490033,0.40625
13,88,chronoclust,0.5080431086156066,0.4408914765493846,0.38979368632101796,0.6578710869909176,-0.5080431086156066,-0.4408914765493846,-0.38979368632101796,-0.6578710869909176,0.40625
13,99,chronoclust,0.4870637454585489,0.4872239513245864,0.436028665418901,0.7262581361324799,-0.4870637454585489,-0.4872239513245864,-0.436028665418901,-0.7262581361324799,0.40625
14,94,chronoclust,0.5152849645858564,0.4010598466236444,0.377765070486099,0.6508063113309459,-0.5152849645858564,-0.4010598466236444,-0.377765070486099,-0.6508063113309459,0.4375
14,95,chronoclust,0.4921281514917978,0.42692255379841104,0.174219583701335,0.5755743364648844,-0.4921281514917978,-0.42692255379841104,-0.174219583701335,-0.5755743364648844,0.4375
14,67,chronoclust,0.47995645100126,0.4547681572003642,0.4267248884324121,0.7178401318566969,-0.47995645100126,-0.4547681572003642,-0.4267248884324121,-0.7178401318566969,0.4375
14,90,chronoclust,0.4036356074229024,0.390683869941435,0.420946842097214,0.7192897625612472,-0.4036356074229024,-0.390683869941435,-0.420946842097214,-0.7192897625612472,0.4375
15,37,chronoclust,0.4913452481436628,0.34869320583061475,0.267699810025541,0.5759979560733939,-0.4913452481436628,-0.34869320583061475,-0.267699810025541,-0.5759979560733939,0.46875
15,14,chronoclust,0.465399341871873,0.4096599449642679,0.321293126906544,0.6340969635977579,-0.465399341871873,-0.4096599449642679,-0.321293126906544,-0.6340969635977579,0.46875
15,8,chronoclust,0.4621576326960011,0.343833636032401,0.379173717273115,0.621440283807614,-0.4621576326960011,-0.343833636032401,-0.379173717273115,-0.621440283807614,0.46875
15,91,chronoclust,0.4062289747635999,0.4049698305079944,0.4062793436468321,0.7119229598343889,-0.4062289747635999,-0.4049698305079944,-0.4062793436468321,-0.7119229598343889,0.46875
16,83,chronoclust,0.4620108383182258,0.3160406351130769,0.30644771176151303,0.5799460954741321,-0.4620108383182258,-0.3160406351130769,-0.30644771176151303,-0.5799460954741321,0.5
16,1,chronoclust,0.4515884374961772,0.3351083874764986,0.27071090391979,0.5515525456431367,-0.4515884374961772,-0.3351083874764986,-0.27071090391979,-0.5515525456431367,0.5
16,45,chronoclust,0.4367744382056834,0.25610933414992915,0.33848238048211404,0.5681981100410541,-0.4367744382056834,-0.25610933414992915,-0.33848238048211404,-0.5681981100410541,0.5
16,78,chronoclust,0.4198074547078181,0.2533417376605712,0.365714890876823,0.5676485025766247,-0.4198074547078181,-0.2533417376605712,-0.365714890876823,-0.5676485025766247,0.5
16,20,chronoclust,0.38664415819540776,0.3207380234509403,0.349969216857123,0.6725690763600429,-0.38664415819540776,-0.3207380234509403,-0.349969216857123,-0.6725690763600429,0.5
16,38,chronoclust,0.37101055696233504,0.3528739676765411,0.3539194135357279,0.6727926410512883,-0.37101055696233504,-0.3528739676765411,-0.3539194135357279,-0.6727926410512883,0.5
16,75,chronoclust,0.36154231959582617,0.3350946194841625,0.374749004375609,0.6914723537924756,-0.36154231959582617,-0.3350946194841625,-0.374749004375609,-0.6914723537924756,0.5
16,93,chronoclust,0.35853303485143184,0.3273712425717364,0.379967798967303,0.7000451075388509,-0.35853303485143184,-0.3273712425717364,-0.379967798967303,-0.7000451075388509,0.5
17,84,chronoclust,0.4357835761556999,0.2974875683742855,0.25057996685326,0.5036807970745844,-0.4357835761556999,-0.2974875683742855,-0.25057996685326,-0.5036807970745844,0.53125
17,72,chronoclust,0.4212142341614983,0.22316462515132776,0.25814516581439106,0.4824306306837814,-0.4212142341614983,-0.22316462515132776,-0.25814516581439106,-0.4824306306837814,0.53125
17,13,chronoclust,0.4188777569819076,0.3040287536547247,0.238639980502669,0.5089243160607199,-0.4188777569819076,-0.3040287536547247,-0.238639980502669,-0.5089243160607199,0.53125
17,7,chronoclust,0.3961735598859897,0.2336063206607957,0.341430337333622,0.5422289049177338,-0.3961735598859897,-0.2336063206607957,-0.341430337333622,-0.5422289049177338,0.53125
17,89,chronoclust,0.37701689358630897,0.2505170174272471,0.262850645811251,0.5585863328553683,-0.37701689358630897,-0.2505170174272471,-0.262850645811251,-0.5585863328553683,0.53125
17,96,chronoclust,0.30875750792078005,0.2561152307491373,0.323712364141914,0.6659462451492834,-0.30875750792078005,-0.2561152307491373,-0.323712364141914,-0.6659462451492834,0.53125
18,29,chronoclust,0.3819956695658556,0.2408251913887525,0.137930450093179,0.4679208322751202,-0.3819956695658556,-0.2408251913887525,-0.137930450093179,-0.4679208322751202,0.5625
18,5,chronoclust,0.3379573562332563,0.1580961731133302,0.31652615534612394,0.4864382954365898,-0.3379573562332563,-0.1580961731133302,-0.31652615534612394,-0.4864382954365898,0.5625
18,73,chronoclust,0.3351070987314519,0.16086000611145207,0.3180583055264929,0.4529891408695959,-0.3351070987314519,-0.16086000611145207,-0.3180583055264929,-0.4529891408695959,0.5625
19,98,chronoclust,0.3109471907225953,0.1320898408305497,0.271038085464548,0.4019688724297773,-0.3109471907225953,-0.1320898408305497,-0.271038085464548,-0.4019688724297773,0.59375
19,39,chronoclust,0.295362520948781,0.139282795473964,0.108660315438862,0.321147248453566,-0.295362520948781,-0.139282795473964,-0.108660315438862,-0.321147248453566,0.59375
20,0,chronoclust,0.2853682703952439,0.09714320828354993,0.189766278874573,0.2920331300626151,-0.2853682703952439,-0.09714320828354993,-0.189766278874573,-0.2920331300626151,0.625
20,17,chronoclust,0.2809277404675401,0.08680838048980542,0.211413122404452,0.2915429087242432,-0.2809277404675401,-0.08680838048980542,-0.211413122404452,-0.2915429087242432,0.625
20,47,chronoclust,0.2675449863603557,0.07671637473093086,0.21158858784996104,0.2624717946376007,-0.2675449863603557,-0.07671637473093086,-0.21158858784996104,-0.2624717946376007,0.625
20,35,chronoclust,0.26044992476788137,0.09048923397242103,0.19108375179568599,0.3098270882915676,-0.26044992476788137,-0.09048923397242103,-0.19108375179568599,-0.3098270882915676,0.625
21,31,chronoclust,0.2746767465472739,0.06709189643238156,0.157550763202365,0.24869938007045625,-0.2746767465472739,-0.06709189643238156,-0.157550763202365,-0.24869938007045625,0.65625
21,18,chronoclust,0.2730987069861891,0.06950559713985151,0.181912636252592,0.2479012607734348,-0.2730987069861891,-0.06950559713985151,-0.181912636252592,-0.2479012607734348,0.65625
21,43,chronoclust,0.26900069727329445,0.06948537913205964,0.182109224699745,0.2430340357552607,-0.26900069727329445,-0.06948537913205964,-0.182109224699745,-0.2430340357552607,0.65625
21,33,chronoclust,0.2687682728418168,0.07256923474810811,0.135804115400454,0.24051534983014514,-0.2687682728418168,-0.07256923474810811,-0.135804115400454,-0.24051534983014514,0.65625
21,34,chronoclust,0.2665418914455576,0.07047929383798178,0.13853723304299698,0.2377625616918773,-0.2665418914455576,-0.07047929383798178,-0.13853723304299698,-0.2377625616918773,0.65625
